IdSiniestro,IdActorVictima,Sexo,TipoVictima,RangoEtario
20210040271,2,Masculino,Lesionada,
20210066473,3,,Lesionada,
20210070276,3,Masculino,Lesionada,Adulto 40 a 49
20210073656,1,Masculino,Lesionada,Adulto Mayor
20210073656,1,Masculino,Lesionada,Adulto Joven
20210074763,3,Masculino,Lesionada,Adulto Joven
20210105468,2,Femenino,Gravemente Lesionada,Adulto 40 a 49
20210149989,3,Masculino,Lesionada,Adulto 40 a 49
20210149989,3,Femenino,Lesionada,Adulto Joven
20210164380,3,Masculino,Lesionada,Adulto 50 a 59
20210181215,3,Masculino,Lesionada,Adulto 50 a 59
20210181730,2,Femenino,Lesionada,Adulto Joven
20210251581,3,Masculino,Lesionada,Adulto 30 a 39
20210269484,2,Femenino,Lesionada,Adulto 50 a 59
20210276635,2,Femenino,Lesionada,Adulto Mayor
20210310571,3,Masculino,Lesionada,Adulto 30 a 39
20210310571,3,Masculino,Lesionada,Adolescente
20210342327,1,Masculino,Lesionada,Adulto Joven
20210347238,3,,Lesionada,
20210377437,1,Femenino,Lesionada,Adulto Mayor
20210402789,3,Masculino,Lesionada,Adulto 30 a 39
20210403111,3,Masculino,Lesionada,Adulto Joven
20210409591,2,Masculino,Lesionada,Adulto 40 a 49
20210415939,3,Masculino,Lesionada,Adulto 30 a 39
20210417535,3,Femenino,Lesionada,Adulto 40 a 49
20210417535,3,Masculino,Lesionada,Adulto 30 a 39
20210418388,3,Masculino,Lesionada,
20210421625,,Femenino,Lesionada,Adulto 40 a 49
20210438428,1,Femenino,Lesionada,Adolescente
20210510559,3,,Lesionada,
20210586849,3,Femenino,Lesionada,Adulto 40 a 49
20210590378,1,Femenino,Lesionada,Adulto 40 a 49
20210602958,2,Femenino,Lesionada,Adulto 40 a 49
20210629323,3,Masculino,Lesionada,Adulto 30 a 39
20210651295,,Masculino,Lesionada,Adulto 40 a 49
20210651295,,Femenino,Lesionada,Adulto 40 a 49
20210651295,,Masculino,Lesionada,Adolescente
20210651677,,Masculino,Lesionada,Adulto Joven
20210000592,2,Masculino,Gravemente Lesionada,Adulto 30 a 39
20210001328,2,Femenino,Lesionada,Adulto 30 a 39
20210001371,3,Femenino,Lesionada,Adulto 50 a 59
20210007359,3,Masculino,Lesionada,Adulto 50 a 59
20210009905,1,Femenino,Lesionada,Adulto Joven
20210013682,3,Masculino,Gravemente Lesionada,Adulto 40 a 49
20210016965,3,Masculino,Lesionada,Adulto 30 a 39
20210016965,3,Femenino,Lesionada,Adulto 30 a 39
20210022132,3,Masculino,Lesionada,Adulto Joven
20210034665,3,Femenino,Lesionada,Adulto 40 a 49
20210038804,2,Masculino,Lesionada,Adulto Joven
20210042313,3,Femenino,Lesionada,Adulto Joven
20210042952,3,Masculino,Lesionada,Adulto Mayor
20210046446,2,Femenino,Lesionada,Adulto Joven
20210061067,2,Masculino,Lesionada,Adulto 30 a 39
20210061621,,Masculino,Lesionada,Adulto 30 a 39
20210068181,3,Masculino,Lesionada,Adulto Mayor
20210071416,3,Masculino,Lesionada,Adulto 30 a 39
20210083282,3,Femenino,Lesionada,Adulto Mayor
20210083282,3,Femenino,Lesionada,Adulto 50 a 59
20210083282,3,Femenino,Lesionada,Adulto 30 a 39
20210084330,3,Masculino,Lesionada,Adulto Joven
20210085082,3,Masculino,Lesionada,Adulto 40 a 49
20210087612,2,Femenino,Lesionada,Adulto Joven
20210096495,2,Femenino,Lesionada,Adulto 50 a 59
20210107681,3,Masculino,Lesionada,Adulto 40 a 49
20210112781,3,Masculino,Lesionada,Adulto Mayor
20210113930,2,Masculino,Lesionada,Adulto 50 a 59
20210119845,1,Femenino,Lesionada,Adulto 40 a 49
20210128408,1,Masculino,Gravemente Lesionada,Adulto 30 a 39
20210133112,3,Masculino,Lesionada,Adulto 40 a 49
20210133217,3,Masculino,Lesionada,Adulto 40 a 49
20210140009,1,Masculino,Lesionada,Adolescente
20210163929,1,Masculino,Lesionada,Adulto Joven
20210173498,3,Masculino,Lesionada,Adulto Joven
20210178411,2,Masculino,Lesionada,
20210178411,2,Masculino,Lesionada,Adulto 30 a 39
20210183998,2,Masculino,Lesionada,Adulto 30 a 39
20210188305,3,Masculino,Lesionada,Adulto 30 a 39
20210208169,3,Masculino,Lesionada,Adulto Joven
20210246322,1,Femenino,Gravemente Lesionada,Adulto 50 a 59
20210253074,3,Masculino,Lesionada,Adulto 40 a 49
20210253074,3,Masculino,Lesionada,Adulto 30 a 39
20210262226,3,Masculino,Lesionada,Adulto Joven
20210263096,,Femenino,Lesionada,Adulto Joven
20210263362,2,Masculino,Lesionada,Adulto 30 a 39
20210317099,2,Masculino,Lesionada,Adulto Joven
20210334150,3,Masculino,Lesionada,Adulto 30 a 39
20210378788,2,Femenino,Lesionada,Adulto 30 a 39
20210379970,3,Masculino,Lesionada,Adolescente
20210385663,,Femenino,Lesionada,Adulto Mayor
20210403530,3,Femenino,Lesionada,Adulto Joven
20210403530,3,Masculino,Lesionada,Adulto Joven
20210406174,4,Femenino,Lesionada,Adulto Joven
20210414729,2,Femenino,Lesionada,Adulto Joven
20210439207,1,Femenino,Lesionada,Adulto 40 a 49
20210455302,3,,Lesionada,
20210455302,3,Masculino,Lesionada,Adulto 40 a 49
20210455696,1,Femenino,Lesionada,Adulto 30 a 39
20210484356,2,Masculino,Lesionada,Adulto Joven
20210485066,3,Masculino,Gravemente Lesionada,Adulto 40 a 49
20210485066,3,Masculino,Lesionada,Adulto 40 a 49
20210488976,1,Femenino,Lesionada,Adulto 50 a 59
20210497843,3,Femenino,Lesionada,Adulto 40 a 49
20210513835,,Femenino,Lesionada,Adulto 30 a 39
20210517880,3,Masculino,Lesionada,Adulto Joven
20210519186,,,Lesionada,
20210523164,2,Femenino,Lesionada,Adulto Joven
20210527290,,Masculino,Lesionada,Adulto 30 a 39
20210527597,1,Masculino,Lesionada,Adulto Mayor
20210531699,,Masculino,Lesionada,Adulto Joven
20210536626,3,Femenino,Lesionada,Adulto 30 a 39
20210540265,3,Masculino,Lesionada,Adulto Mayor
20210540265,3,,Lesionada,
20210540265,3,Masculino,Lesionada,Adulto Joven
20210553240,4,Femenino,Lesionada,Adulto 50 a 59
20210566561,2,Masculino,Lesionada,Adulto 30 a 39
20210573492,1,Masculino,Lesionada,Adulto 40 a 49
20210576385,3,Masculino,Lesionada,
20210578625,1,Masculino,Lesionada,
20210579472,1,Femenino,Lesionada,Adulto Mayor
20210583909,3,Masculino,Lesionada,Adulto Joven
20210590014,3,Masculino,Lesionada,Adulto 40 a 49
20210597412,2,Femenino,Lesionada,Adulto Mayor
20210600897,3,Masculino,Lesionada,Adulto Joven
20210602749,3,Masculino,Lesionada,Adulto Mayor
20210618881,3,Masculino,Lesionada,Adulto Joven
20210628664,3,Femenino,Lesionada,Adulto Joven
20210639842,,Femenino,Lesionada,Adulto Mayor
20210012941,4,Femenino,Lesionada,Adulto Joven
20210012941,4,Masculino,Lesionada,Adulto 50 a 59
20210012941,4,Masculino,Lesionada,Adulto 50 a 59
20210020832,3,Masculino,Gravemente Lesionada,Adulto Joven
20210031313,3,Masculino,Lesionada,Adulto Joven
20210044333,4,Masculino,Lesionada,Adulto 40 a 49
20210052325,3,,Lesionada,
20210052325,3,Masculino,Lesionada,Adulto Joven
20210066683,3,Femenino,Lesionada,Adulto Mayor
20210066683,3,Femenino,Lesionada,Adulto 40 a 49
20210066683,3,Masculino,Lesionada,Adulto Mayor
20210067510,3,Masculino,Lesionada,Adulto Joven
20210069034,3,Masculino,Gravemente Lesionada,Adulto 30 a 39
20210069034,3,,Lesionada,
20210069621,1,Masculino,Lesionada,Adulto 40 a 49
20210091304,2,Masculino,Lesionada,Adulto Joven
20210094717,3,Masculino,Lesionada,Adulto 30 a 39
20210095739,3,Masculino,Lesionada,Adulto 50 a 59
20210113626,1,Masculino,Lesionada,
20210115678,3,Masculino,Lesionada,Adulto Joven
20210127931,3,Masculino,Lesionada,Adulto 50 a 59
20210129002,3,Masculino,Lesionada,Adulto Joven
20210141552,3,Masculino,Lesionada,Adulto Joven
20210141552,3,Masculino,Lesionada,Adulto 40 a 49
20210145057,,Masculino,Gravemente Lesionada,Adulto 40 a 49
20210148293,2,Masculino,Gravemente Lesionada,Adolescente
20210150805,2,Masculino,Lesionada,Adulto Joven
20210151827,3,Masculino,Lesionada,
20210161432,3,,Lesionada,
20210166702,3,Femenino,Gravemente Lesionada,Adulto 40 a 49
20210167039,1,Masculino,Lesionada,Adulto 30 a 39
20210179133,3,Femenino,Lesionada,Adulto 30 a 39
20210179133,3,Femenino,Lesionada,Adolescente
20210179211,,,Lesionada,
20210181127,3,Masculino,Lesionada,Adulto 30 a 39
20210181969,4,Masculino,Lesionada,Adulto 30 a 39
20210187209,3,Masculino,Lesionada,Adulto Joven
20210208620,,,Lesionada,
20210211817,,,Lesionada,
20210218308,,,Lesionada,
20210229532,,,Lesionada,
20210248705,3,Masculino,Lesionada,Adulto 30 a 39
20210249765,3,Masculino,Lesionada,Adulto Joven
20210249979,3,Masculino,Lesionada,Adulto Joven
20210250065,3,Masculino,Lesionada,Adulto 40 a 49
20210250091,2,Masculino,Lesionada,Adulto 50 a 59
20210250410,2,Masculino,Lesionada,Adulto Joven
20210264804,,Masculino,Lesionada,Adulto 30 a 39
20210266727,3,,Lesionada,
20210273383,2,Masculino,Lesionada,Adulto 30 a 39
20210278179,2,Masculino,Lesionada,Adulto Mayor
20210289015,1,Masculino,Lesionada,Adulto 30 a 39
20210291152,3,Masculino,Lesionada,Adulto 30 a 39
20210321997,,Femenino,Lesionada,Adulto Mayor
20210323776,1,Femenino,Lesionada,Adulto Joven
20210324713,4,Femenino,Lesionada,Adulto Mayor
20210332901,3,Masculino,Gravemente Lesionada,Adulto Joven
20210333426,2,Masculino,Lesionada,Adulto Joven
20210336436,3,Masculino,Lesionada,Adulto Joven
20210345892,3,Masculino,Lesionada,Adulto Joven
20210381407,,,Lesionada,
20210384904,,Masculino,Lesionada,Adolescente
20210386695,,Femenino,Lesionada,Adulto 30 a 39
20210388640,4,Femenino,Lesionada,Adulto 40 a 49
20210388832,,,Lesionada,
20210388940,,,Lesionada,
20210389093,,Femenino,Lesionada,Adulto 40 a 49
20210389232,,Masculino,Lesionada,Adulto Mayor
20210390914,,Masculino,Lesionada,Adulto Joven
20210391959,3,Masculino,Lesionada,
20210400225,,Masculino,Lesionada,Adulto Joven
20210402072,,Femenino,Lesionada,Adulto Mayor
20210402072,,Femenino,Lesionada,Adulto Mayor
20210406705,2,,Lesionada,
20210420116,3,Masculino,Lesionada,Adulto 30 a 39
20210423623,,Masculino,Lesionada,Adulto 30 a 39
20210426984,,,Lesionada,
20210427685,,Masculino,Lesionada,Adulto Mayor
20210434584,1,Femenino,Lesionada,Adulto 40 a 49
20210446371,,Femenino,Lesionada,Adulto 30 a 39
20210449332,,Masculino,Lesionada,Adulto 40 a 49
20210461347,2,Femenino,Lesionada,Adulto 40 a 49
20210489690,2,Femenino,Lesionada,Adulto 30 a 39
20210494617,,Femenino,Lesionada,Adulto Mayor
20210494617,,Femenino,Lesionada,Adulto 40 a 49
20210494617,,Femenino,Lesionada,Adulto Joven
20210497286,3,Masculino,Lesionada,Adulto 30 a 39
20210502040,,Masculino,Lesionada,Adulto 30 a 39
20210508890,1,Masculino,Lesionada,Adulto Joven
20210508890,1,Femenino,Lesionada,Adulto 30 a 39
20210512685,,Femenino,Lesionada,Adulto 30 a 39
20210527507,2,Masculino,Lesionada,Adulto 30 a 39
20210529596,,Masculino,Lesionada,Adolescente
20210539520,3,Masculino,Lesionada,Adulto Mayor
20210549538,3,Femenino,Lesionada,Adulto 30 a 39
20210551664,,Masculino,Lesionada,Adulto Joven
20210551664,,Masculino,Lesionada,Adulto 50 a 59
20210567930,1,Masculino,Lesionada,Adulto 30 a 39
20210568242,,Masculino,Lesionada,Adulto 40 a 49
20210570771,3,Femenino,Lesionada,Adulto 40 a 49
20210571870,3,Masculino,Lesionada,Adulto 30 a 39
20210572823,3,Masculino,Lesionada,Adulto 40 a 49
20210578406,,Femenino,Lesionada,Adulto Mayor
20210581078,3,Femenino,Lesionada,Adulto Joven
20210581078,3,Femenino,Lesionada,Adulto Joven
20210581078,3,Femenino,Lesionada,Adulto Joven
20210590971,1,Masculino,Gravemente Lesionada,Adulto Mayor
20210590971,1,Masculino,Gravemente Lesionada,Adulto 30 a 39
20210597344,,Femenino,Lesionada,Adulto Mayor
20210597344,,Femenino,Lesionada,Adulto 30 a 39
20210603941,3,Masculino,Lesionada,Adulto 50 a 59
20210604442,,Masculino,Lesionada,Adulto 30 a 39
20210615596,3,Masculino,Lesionada,Adulto 30 a 39
20210616301,3,,Lesionada,
20210616301,3,,Lesionada,
20210625076,3,Masculino,Lesionada,Adulto 30 a 39
20210639066,3,,Lesionada,
20210639066,3,Femenino,Lesionada,Adulto Mayor
20210648847,2,Femenino,Lesionada,Adulto 50 a 59
20210652316,3,Masculino,Lesionada,Adulto 50 a 59
20210652316,3,Femenino,Lesionada,Adulto Mayor
20210652316,3,Femenino,Lesionada,Adulto 40 a 49
20210652316,3,Masculino,Lesionada,Infante
20210652316,3,Femenino,Lesionada,Adulto 40 a 49
20210030795,3,Masculino,Lesionada,Adulto 40 a 49
20210034980,3,Masculino,Gravemente Lesionada,Adulto 30 a 39
20210050017,3,Masculino,Lesionada,Adulto 30 a 39
20210053757,2,,Lesionada,
20210054876,3,Masculino,Lesionada,Adulto 30 a 39
20210054876,3,Masculino,Lesionada,Adulto 30 a 39
20210088007,2,Masculino,Lesionada,Adulto 30 a 39
20210108986,3,Masculino,Lesionada,Adulto 50 a 59
20210122734,,Femenino,Lesionada,Adulto Mayor
20210179854,1,Masculino,Lesionada,Adulto Joven
20210184009,3,Femenino,Lesionada,Adulto 30 a 39
20210187591,3,Masculino,Lesionada,Adulto 40 a 49
20210224173,,Masculino,Lesionada,Infante
20210226620,,,Lesionada,
20210227978,,,Lesionada,
20210230395,,,Lesionada,
20210232998,3,Femenino,Lesionada,Adulto Joven
20210234815,3,Masculino,Lesionada,Adulto Joven
20210236718,3,Masculino,Lesionada,Adulto 40 a 49
20210244728,2,Masculino,Gravemente Lesionada,Adulto 40 a 49
20210248095,2,Masculino,Lesionada,Adulto 30 a 39
20210253014,2,,Lesionada,
20210260886,3,Femenino,Lesionada,
20210270825,1,Masculino,Lesionada,Infante
20210271989,3,Masculino,Lesionada,Adulto 40 a 49
20210289293,1,Masculino,Lesionada,Adulto Joven
20210289402,4,Femenino,Lesionada,Adulto 50 a 59
20210289908,1,Femenino,Lesionada,Adulto Mayor
20210291106,3,Masculino,Lesionada,Adulto 30 a 39
20210301689,1,Masculino,Lesionada,Adulto 40 a 49
20210303984,,Femenino,Lesionada,Adulto Mayor
20210304323,,Masculino,Lesionada,Adulto 50 a 59
20210310988,3,Masculino,Lesionada,Adulto Mayor
20210310988,3,Masculino,Lesionada,Adulto 40 a 49
20210310988,3,,Lesionada,
20210322669,3,Masculino,Lesionada,Adulto Joven
20210324973,2,Femenino,Lesionada,Adulto 50 a 59
20210339786,3,Masculino,Lesionada,Adulto 40 a 49
20210380567,,,Lesionada,
20210389158,3,Masculino,Lesionada,Adulto 40 a 49
20210390279,,Masculino,Lesionada,Adulto 50 a 59
20210413294,,Femenino,Lesionada,Adulto Joven
20210428206,,Masculino,Lesionada,Adulto 30 a 39
20210431998,2,Femenino,Lesionada,Adulto 40 a 49
20210434280,,Masculino,Lesionada,Adulto Joven
20210439142,,Masculino,Lesionada,Adulto Mayor
20210444567,3,Masculino,Lesionada,Adulto Joven
20210446414,2,Masculino,Lesionada,Adulto 30 a 39
20210450452,,,Lesionada,
20210450657,,Masculino,Lesionada,Adulto 40 a 49
20210457727,,Femenino,Lesionada,Adolescente
20210475169,,Masculino,Lesionada,Adulto Joven
20210478718,,,Lesionada,
20210499955,2,Masculino,Lesionada,Adulto 50 a 59
20210499995,3,Masculino,Lesionada,Adulto 40 a 49
20210502920,4,Femenino,Gravemente Lesionada,Adulto Joven
20210507362,3,Masculino,Lesionada,Adulto 30 a 39
20210507362,3,Masculino,Lesionada,Adulto Joven
20210508336,,Femenino,Lesionada,Adulto Mayor
20210514077,3,Masculino,Lesionada,Adulto 40 a 49
20210517013,3,Masculino,Lesionada,Adulto Joven
20210520935,3,Masculino,Lesionada,Adulto 50 a 59
20210537342,3,Masculino,Gravemente Lesionada,Adulto 30 a 39
20210548157,3,Masculino,Lesionada,Adulto 40 a 49
20210552475,3,Femenino,Lesionada,Adulto Joven
20210553327,2,Femenino,Lesionada,Adulto Joven
20210555005,1,Masculino,Lesionada,Adulto 40 a 49
20210557984,1,Femenino,Lesionada,Adulto 30 a 39
20210557984,1,Masculino,Lesionada,Adulto 30 a 39
20210577664,3,Masculino,Lesionada,Adulto Joven
20210577775,2,Masculino,Lesionada,Adulto Mayor
20210577775,2,Masculino,Lesionada,Adulto 30 a 39
20210590883,3,Masculino,Lesionada,Adulto 50 a 59
20210597334,3,Masculino,Lesionada,Adulto Joven
20210605061,,Femenino,Lesionada,Adulto 30 a 39
20210607662,3,Masculino,Lesionada,Adulto 30 a 39
20210631082,,Masculino,Gravemente Lesionada,Adulto Joven
20210633996,3,Masculino,Lesionada,Adulto 50 a 59
20210633996,3,Femenino,Lesionada,Adulto 30 a 39
20210633996,3,Femenino,Lesionada,Adulto Joven
20210640845,,Masculino,Lesionada,Adulto Joven
20210647768,,Masculino,Lesionada,Adulto 30 a 39
20210003027,3,Masculino,Gravemente Lesionada,Adulto 30 a 39
20210003543,1,Masculino,Lesionada,
20210021865,2,Masculino,Lesionada,Adulto 40 a 49
20210061453,3,Femenino,Gravemente Lesionada,Adulto Joven
20210061453,3,Femenino,Lesionada,Adulto Joven
20210095540,3,Masculino,Lesionada,Adulto 30 a 39
20210096820,3,Masculino,Lesionada,Adulto 30 a 39
20210096820,3,Masculino,Lesionada,Adulto 30 a 39
20210101050,3,Femenino,Lesionada,Adulto 40 a 49
20210112431,3,Masculino,Lesionada,
20210114514,3,Masculino,Lesionada,Adulto Joven
20210122830,1,Masculino,Lesionada,Adulto 50 a 59
20210127002,2,Femenino,Lesionada,Adulto 30 a 39
20210147155,1,Masculino,Lesionada,Adulto 50 a 59
20210147155,1,Femenino,Lesionada,
20210165745,4,Femenino,Lesionada,Adulto Mayor
20210175241,3,Masculino,Lesionada,Adulto 30 a 39
20210182808,4,Femenino,Lesionada,Adulto Mayor
20210182808,4,Masculino,Lesionada,Adulto 30 a 39
20210185365,,Masculino,Lesionada,Infante
20210185747,1,Masculino,Lesionada,Adulto 40 a 49
20210210953,,,Lesionada,
20210222559,3,Masculino,Gravemente Lesionada,Adulto 30 a 39
20210244984,3,Masculino,Lesionada,Adulto Joven
20210262658,1,Masculino,Lesionada,Adulto 40 a 49
20210285913,3,Masculino,Gravemente Lesionada,Adulto Joven
20210305484,1,Masculino,Lesionada,Infante
20210306124,3,Masculino,Lesionada,Adulto Joven
20210307653,4,Femenino,Lesionada,Adulto 40 a 49
20210307653,4,Masculino,Lesionada,Adulto 40 a 49
20210307653,4,Femenino,Lesionada,Adulto 30 a 39
20210307653,4,Femenino,Lesionada,Adulto 40 a 49
20210307653,4,Femenino,Lesionada,Adulto 30 a 39
20210308013,,Femenino,Lesionada,Adulto Mayor
20210313761,3,Masculino,Lesionada,Adulto 40 a 49
20210323731,3,Masculino,Lesionada,Adulto 30 a 39
20210328030,2,Femenino,Lesionada,Adulto Joven
20210329946,2,Masculino,Lesionada,Adulto Joven
20210336375,3,Femenino,Lesionada,Adulto Joven
20210338484,1,Femenino,Lesionada,Adulto 30 a 39
20210338492,,Masculino,Lesionada,Adulto 40 a 49
20210347960,3,Masculino,Lesionada,Adulto 30 a 39
20210375137,3,Masculino,Lesionada,Adulto Joven
20210376838,,Masculino,Lesionada,Adulto Joven
20210379414,1,Femenino,Gravemente Lesionada,Adulto Joven
20210379414,1,Masculino,Gravemente Lesionada,Infante
20210379414,1,Masculino,Lesionada,Adulto Joven
20210381871,3,Femenino,Lesionada,Adulto Joven
20210383390,2,Masculino,Lesionada,Adulto 50 a 59
20210386693,1,Masculino,Lesionada,Adulto 40 a 49
20210390600,3,,Lesionada,
20210406452,3,Masculino,Gravemente Lesionada,Adulto Joven
20210406452,3,Masculino,Lesionada,Adulto Joven
20210414933,3,Masculino,Lesionada,Adulto Joven
20210415039,3,Masculino,Lesionada,Adulto Mayor
20210427927,1,Femenino,Lesionada,Infante
20210429719,3,Femenino,Lesionada,Adulto 40 a 49
20210429947,4,Femenino,Lesionada,Adulto Joven
20210431603,1,Masculino,Lesionada,Adulto Joven
20210438323,3,,Lesionada,
20210438323,3,Femenino,Lesionada,Adulto 50 a 59
20210438323,3,Masculino,Lesionada,Adulto 40 a 49
20210439445,1,,Lesionada,
20210440689,1,Femenino,Lesionada,Adulto 30 a 39
20210443589,1,Masculino,Lesionada,
20210443589,1,Femenino,Lesionada,Adulto Joven
20210447178,3,,Lesionada,
20210452137,3,Femenino,Lesionada,Adulto Joven
20210452746,3,Masculino,Lesionada,Adulto Joven
20210457244,1,Femenino,Lesionada,Adulto Mayor
20210458263,,Masculino,Gravemente Lesionada,Adulto 40 a 49
20210478094,1,Masculino,Lesionada,Adulto Joven
20210478094,1,Masculino,Lesionada,Adulto 40 a 49
20210485531,2,Masculino,Lesionada,Adulto 30 a 39
20210495862,,Masculino,Lesionada,Adulto Joven
20210508648,3,Masculino,Lesionada,Adulto Joven
20210511585,3,Femenino,Lesionada,Adulto 30 a 39
20210518830,3,Masculino,Lesionada,Adulto 30 a 39
20210520603,3,Femenino,Lesionada,Adulto 50 a 59
20210533487,4,Femenino,Lesionada,Adulto 50 a 59
20210547571,3,Masculino,Lesionada,Adulto 30 a 39
20210551097,3,Masculino,Lesionada,Adulto 50 a 59
20210551541,1,Femenino,Lesionada,Adulto 30 a 39
20210555234,3,,Lesionada,
20210555234,3,Femenino,Lesionada,Adulto 30 a 39
20210561417,4,Femenino,Lesionada,Adulto 50 a 59
20210563969,3,Masculino,Lesionada,Adulto 30 a 39
20210566194,3,Femenino,Lesionada,Adulto Joven
20210566740,3,Masculino,Lesionada,Adulto 30 a 39
20210573715,3,Masculino,Lesionada,Adulto 40 a 49
20210579868,3,Masculino,Lesionada,Adulto 50 a 59
20210582845,1,Femenino,Lesionada,Adulto 30 a 39
20210592084,3,Masculino,Lesionada,Adulto Joven
20210592084,3,Femenino,Lesionada,Adulto 50 a 59
20210594614,4,Femenino,Lesionada,Adulto Mayor
20210595293,1,Masculino,Lesionada,Adulto 30 a 39
20210596781,1,Masculino,Lesionada,Adulto Joven
20210599678,2,Femenino,Lesionada,Adulto 30 a 39
20210605972,3,Masculino,Lesionada,Adulto Joven
20210607944,2,Masculino,Lesionada,Adulto 40 a 49
20210608686,,Femenino,Lesionada,Adulto Joven
20210609530,,Masculino,Lesionada,
20210620585,1,Masculino,Lesionada,Adulto 40 a 49
20210628704,,Femenino,Lesionada,Adulto 50 a 59
20210638228,3,Masculino,Lesionada,Adulto Joven
20210640954,,Masculino,Lesionada,Adulto 30 a 39
20210644752,1,Masculino,Lesionada,Adulto Joven
20210648602,,Masculino,Lesionada,Adulto 40 a 49
20210015350,3,Femenino,Lesionada,Adulto Joven
20210020490,1,Femenino,Lesionada,Adulto 40 a 49
20210020490,1,Femenino,Lesionada,Adolescente
20210024777,3,Masculino,Lesionada,Adulto 30 a 39
20210036333,,Masculino,Lesionada,Adulto Joven
20210069818,1,Masculino,Lesionada,Adolescente
20210075991,2,Masculino,Lesionada,Adulto 40 a 49
20210084101,3,Femenino,Lesionada,Adulto 40 a 49
20210087365,3,Masculino,Lesionada,Adulto 50 a 59
20210088589,,Femenino,Lesionada,Adulto 30 a 39
20210100710,3,Masculino,Lesionada,Adulto Joven
